2019.10.25.	한국경제TV	서충주신도시 상륙, 고품격 랜드마크 소형 오피스텔 '시그니처시티' 분양	현대사회 1~2인 가구의 증가로 주택 다운사이징 현상이 가속화되면서 역세권 및 문화, 여가생활의 접근성을 가진 오피스텔이 높은 선호도를 형성하고 있다.현재 국내 1인가구 비중은 무려 29.2%에 육박하며 1~2인 가구가 전체 가구의 절반 이상을 차지하고 있는 것으로 나타났다. 향후에도 이 같은 현상이 지속될 것으로 관측되면서 1인 가구를 타깃으로 하는 소형 오피스텔의 수요는 더욱 급증할 것으로 보인다.이러한 상황에서 LT삼보가 서충주신도시에서 선보이는 원룸형 중심 대규모 오피스텔 '서충주 시그니처시티' 오피스텔의 분양이 시선을 사로잡고 있다. 기업들의 입주로 인해 크게 늘어난 임대 수요를 기반으로 분양에 탄력을 받고 있는 서충주 시그니처시티는 충청북도 충주시 주덕읍 화곡리 1207번지 외 1필지에 들어설 예정이다.사업지인 서충주신도시는 전체 가구 중 1인 가구 비중이 45%(약 5천 세대)에 육박하는 것으로 나타나 소형 오피스텔 수요의 점진적인 증가세가 예상되고 있으나 급증하는 외부 유입 기업체 종사자 수에 비해 1인 맞춤형 오피스텔 공급은 부족한 상황이다.특히 지역 내 대기업 등 고소득 종사자에 니즈에 맞는 품격 있는 대단지형 소형주거상품이 전무한 상황에서 늘어나고 있는 서충주신도시의 1인 가구 및 고소득자에 적합한 고품격 소형주거상품의 필요성이 대두되고 있어 시그니처시티의 공급에 많은 관심이 집중되고 있다.충주 기업도시 중심상업지구 내 최초로 들어서는 총 747실 규모의 서충주 시그니처시티는 A1타입과 B2-b타입은 오픈 발코니 설계가 적용되며 E타입은 테라스 설계를 채택했다.전용면적 별로 살펴보면 △A1타입(18.82㎡) a형 124실(오픈 발코니형 50실 포함), b형 53실(오픈 발코니 24실 포함) △A2타입(20.62㎡) a형 198실, b형 35실 △A3타입(21.82㎡) a형 82실, b형 55실 △B1타입(20.46㎡) 90실 △B2타입(23.88㎡) a형 9실, b형 9실 △B3타입(26.16㎡) 8실 △B4타입(27.68㎡) 18실 △C1타입(22.31㎡) 40실 △D1타입(33.49㎡) 5실 △D2타입(38.23㎡) 10실 △E1타입(32.46㎡) a형 9실, b형 1실 △E2타입(43.76㎡) 1실로 구성된다.전용 33㎡ 미만 원룸형이 96.5%에 달하는 1~2인 거주 수요층 대상 최적화 설계가 이뤄졌으며 단지 내 지역 최대 규모 스트리트형 쇼핑몰과 호텔식 조식카페도 조성된다.호텔에 버금가는 커뮤니티 시설을 선보이는 서충주 시그니처시티는 오픈테라스에 마련된 조식카페에서 아침식사와 여유로운 브런치를 즐길 수 있는 호텔식 조식카페 공간이 제공되며 피트니스센터와 더불어 골프연습장, 휴게공원 등의 휴게 공간도 마련된다. 이 외에도 단지 내에 주방, 코인세탁실, 소모임실, 게스트룸, 사무실, 락카실, 샤워실 등의 다양한 커뮤니티 시설이 조성된다.1~2인 맞춤형 풀퍼니시드 오피스텔인 시그니처시티의 실내는 신발장, 2구쿡탑, 빌트인 냉장고, 가전 수납장, 세탁기, 식탁, 붙박이장, 시스템 에어컨 등의 기본 옵션이 제공돼 주거 만족도를 극대화하며 스마트하게 시작되는 안전한 생활을 위해 최첨단 디지털 시스템도 도입된다.사업지 남측으로 충주메카폴리스산업단지, 충주첨단산업단지를 비롯해 주요 기업체 및 산업체 직주근접을 갖췄으며 서북측에 공원 등 쾌적생활권역이 조성돼 있는 중심상업지역으로 충북대병원 분원이 예정돼 향후 배후 수요는 더욱 늘어날 것으로 점쳐진다.단지는 현대 모비스와 직선 1.2km 거리에 위치하며 버스터미널(예정) 135m, 하이패스ic 2.5km, 동서울터미널까지 1시간 20분 거리로 주말에 서울 생활권을 공유할 수 있다. 또한 사업지 반경 200m 내 버스정류장 2개 노선 운행 중으로 향후 정류장 및 노선이 확충될 계획이어서 교통환경은 더욱 개선될 전망이다.현대모비스의 수소차 투자확대 수혜지로 불리는 서충주에는 현재 국내 유수의 대기업 포함 122개사, 4,500여 명의 근로자가 종사 중으로 향후 4700명을 상회하는 직장인들이 유입될 것으로 보여 공실에 대한 우려를 최소화할 수 있다.분양 홍보관 관계자는 "충북선 고속철도 예비타당성 조사 면제 수혜와 대한민국 최중심 충주의 사통팔달 교통망을 담아낸 서충주 랜드마크 오피스텔"이라면서 "계약 후 즉시 전매가 가능하며 10년 임대보장제를 실시, 안정성을 강화하며 호평을 이끌어낼 수 있었다"고 밝혔다.서충주 시그니처시티의 분양홍보관은 충청북도 충주시 연수동 1351번지에서 공개 중이며 10년 임대보장제를 비롯한 관련 정보 확인 및 문의는 대표전화로도 하면 된다.▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000818974
2019.10.20.	매경닷컴	LS 3세의 엇갈린 지주사 매매…구본웅은 팔고 구동휘는 사고	LS가의 장손 구본웅 포에이션그룹 대표가 보유 중인 지주회사 주식을 잇달아 매각하고 있다. 구 대표는 고(故) 구태회 LS전선 명예회장의 손자이자 구자홍 LS니꼬동제련 회장 장남이다. 반면 지주회사에 속한 구동휘 LS 상무는 지주사 지분율을 꾸준히 끌어올리고 있다. 구 상무는 고 구평회 E1 명예회장 장남인 구자열 LS그룹 회장의 장남이다.20일 전자공시에 따르면 구본웅 대표는 이달 14~17일 네 차례에 걸쳐 LS 보통주 3001주를  매도했다. 이로써 구 대표가 보유한 LS 지분은 12만8926주(0.4%)만 남게 됐다. 앞서 구 대표는 지난달과 8월에도 각각 LS 주식 4만692주, 1만1217주를 처분했다. 지난해 말 기준 구 대표의 LS 지분은 0.54%였다.금융투자업계 관계자는 "구본웅 대표는 대학 졸업 이후 LS그룹과 무관한 투자회사를 운영하고 있다"고 전했다. 구 대표와 달리 구동휘 LS 상무는 올해 들어 지주사 지분을 잇달아 매입하고 있어 대조를 이뤘다. 구 상무가 보유한 LS 지분은 2.21%로, 8월에만 3만주 가까이 사들였다. 2018년 말 구 상무의 이 회사 지분은 2.05%에 불과했다.LS 최대주주 일가 중에서 LS 지분을 2% 넘게 보유한 임원은 구자열 LS그룹 회장(2.5%)과 구자홍 LS니꼬동제련 회장(3.98%), 구자균 LS산전 회장(2.16%), 구자용 E1 회장(2.4%), 구자은 LS엠트론 회장(3.98%), 구동휘 상무 등 6명에 불과하다. LS 3세 중에선 구 상무가 유일한 셈이다. LS그룹은 구자열 회장 등 구씨 일가가 LS를 통해 LS전선(89.2%), LS산전(46%), LS니꼬동제련(50.1%), LS엠트론(100%), LS글로벌인코퍼레이티드(92.2%) 등을 지배하는 구조다. 최대주주 일가가 보유한 LS 지분은 32.72%에 달한다.[정승환 기자]▶네이버 메인에서 '매일경제'를 받아보세요▶뉴스레터 '매콤달콤' 구독 ▶무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004447612
2019.10.17.	한경닷컴	"경유차→LPG로 전환땐 최대 615만원 혜택"…'서민의 발' 1t 트럭 'LPG 바람'	차값 싸고 보조금·할인 많아연료비도 경유의 56% 불과E1·SK가스 수요 증가 기대택배와 생계형 차량 등으로 쓰여 ‘서민의 발’로 불리는 1t트럭 시장에 액화석유가스(LPG) 바람이 불고 있다. 배출 가스 기준 강화로 경유 트럭 가격이 오른 데다 정부가 미세먼지 배출량이 많은 경유차를 줄이기 위해 LPG 트럭에 보조금까지 지급하고 있기 때문이다. E1과 SK가스 등 LPG 공급 업체들은 LPG 수요가 증가할 것으로 기대하고 있다.17일 업계에 따르면 정부는 연말까지 노후 경유 트럭을 LPG 트럭으로 전환 구매할 경우 400만원(국비 50%, 지방비 50%)의 보조금을 지급한다. 올해 지원 규모는 5000대다. 상반기 950대가 소진돼 추가경정예산으로 4050대가 추가됐다. 지방자치단체별로 선착순 접수 중이다.이와 함께 노후 경유차 조기 폐차 지원금도 최대 165만원까지 받을 수 있다. 2005년 12월 이전에 등록된 경유차가 대상이다. 이달까지 봉고 LPG 1t트럭을 구입하면 기아자동차가 50만원 추가 할인해 총 615만원 싼 가격에 LPG 1t트럭 구매가 가능하다.미세먼지 대책 강화로 경유 1t트럭과 LPG 1t트럭의 구매 비용 차이도 갈수록 커지고 있다. 지난해 9월 이후 출시된 경유 1t 트럭은 미세먼지의 원인인 질소산화물 저감장치(SCR)를 의무 장착하도록 하는 배출가스 규제로 기존보다 155만원 인상됐다. 2020년 모델 기준 봉고 LPG 1t트럭 가격은 1662만원으로, 경유 모델(1945만원)보다 283만원 저렴하다. 정부 보조금과 제작사 할인(총 615만원)까지 더하면 봉고 LPG 1t트럭은 경유 모델보다 900만원 가까이 싼 값에 구입할 수 있다.LPG 가격은 경유의 56% 수준으로 연료비 부담도 적은 편이다. 환경부에 따르면 10년간 18만3620㎞를 주행한다고 가정할 때 LPG 1t트럭이 경유 트럭보다 유류비가 1180만원 적게 든다.김보형 기자 kph21c@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004225644
2019.10.15.	MoneyToday	장 마감 후 주요 공시-14일	[머니투데이 김소연 기자] -E1은 태국에서 1656억원 규모 액화석유가스를 'SCG CHEMICALS TRADING (SINGAPORE) PTE. LTD.'에 공급하는 계약을 체결했다고 14일 공시했다. 이는 지난해 연결 재무제표 기준 매출액의 3.6% 규모다.-한국거래소 코스닥시장본부는 코스닥시장위원회가 씨엔플러스의 상장폐지 여부를 심의한 결과 개선기간 10개월을 부여하기로 의결했다고 14일 밝혔다. 개선기간 종료일은 내년 8월 14일이다.-제이테크놀로지는 본점 소재지를 기존 제주특별자치도 서귀포시 중문관광로 72번길 75에서 서울특별시 강남구 테헤란로 445(4층)로 변경한다고 14일 공시했다. 회사측은 변경 사유에 대해 "영업과 관련한 경영 효율성 제고"라고 설명했다.-한국거래소 코스닥시장본부는 14일 리더스 기술투자에 현저한 시황변동에 대한 조회공시를 요구했다고 밝혔다. 답변 시한은 오는 15일 저녁 6시다.-웰바이오텍은 보통주 81만2785주를 제3자배정 방식으로 유상증자해서 운영자금 19억3442만원을 마련할 계획이라고 14일 공시했다. 신주 발행가액은 주당 2380원이며, 납입일은 10월 22일, 상장 예정일은 11월 8일이다.-한국거래소 코스닥시장본부는 14일 인콘에 현저한 시황변동에 대한 조회공시를 요구했다고 밝혔다. 답변 시한은 오는 15일 저녁 6시다.-테스는 'SAMSUNG(CHINA) SEMICONDUCTOR CO.Ltd'(삼성 차이나 반도체)에 138억원 규모 반도체 제조장비를 공급하는 계약을 체결했다고 14일 공시했다. 이는 지난해 연결 재무제표 기준 매출액의 4.8% 규모다.-포티스는 최대주주 변경을 수반하는 주식 담보제공 계약을 체결했다고 14일 공시했다. 담보권 전부 실행 시 최대주주 이노그로스의 지분율은 기존 2.83%에서 0%가 된다.-제이콘텐트리는 한국거래소 유가증권시장(코스피) 이전 상장을 위한 코스닥시장에서 상장 폐지를 신청했다고 14일 공시했다. 회사측은 "오는 18일부터 유가증권시장에서 매매거래가 개시될 예정"이라며 "향후 일정은 한국거래소의 최종 상장승인 통보 및 상장절차와 관련한 협의 결과에 따라 최종 확정될 예정"이라고 말했다.-에이에프더블류는 부스바 제조방법에 대한 국내 특허를 취득했다고 14일 공시했다. 이번 특허의 주요 내용은 알루미늄의 양단에 구리를 마찰용접해 부스바를 제조하는 방법이다.회사측은 "원가를 절감하고 무게를 줄이며, 성능을 향상시킬 수 있는 제조 기술"이라며 "2차 전지 및 전기자동차 배터리 등의 고부가가치의 부스바 제품 개발에 활용할 계획"이라고 설명했다.김소연 기자 nicksy@▶부잣집 며느리들의 말못할 사정 [변호사상담]▶버핏의 6가지 지혜 [투자노트] ▶네이버 구독 추가 <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004292219
2019.10.15.	아시아경제신문	[e공시 눈에 띄네]코스피-14일	<장 종료 후 주요 공시>◆E1=1656억원 규모 액화석유가스 매매계약◆SK네트웍스=최신원 회장 자사주 2만5000주 장내매수.◆신세계 I&C=국민연금공단 지분율이 기존 10.03%에서 9.78%로 0.25%포인트 감소.◆웰바이오텍=19억원 규모 제 3자배정 유상증자 결정.유현석 기자 guspower@asiae.co.kr▶ 신강재강(身强財强) 해야 부자사주라고? 나는?▶ 경제 감각을 키우고 싶다면?  ▶ 재미와 지식이 가득한 '과학을읽다'<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004552971
2019.10.15.	서울경제	기업공시[10월 14일]	[서울경제] <유가증권>▲E1(017940)=1,656억원 규모 액화석유가스 매매계약 ▲SK네트웍스(001740)=최신원 회장 자사주 2만5,000주 장내매수 ▲신세계 I&C=국민연금 지분율 9.78%로 감소 ▲웰바이오텍=19억원 규모 3자배정 유상증자 결정 ▲넷마블(251270)= 웅진코웨이 우선협상대상자 선정 통보받아 ▲KR모터스(000040)=대표이사 이기복 씨로 변경 ▲일성건설(013360)=312억원 규모 공동주택 신축사업 공사 수주 ▲휴켐스(069260)=1,500억원 투자해 질산 공장 신설<코스닥>▲유니맥스글로벌(215090)=신주발행 금지 가처분신청 제기돼 ▲세미콘라이트(214310)=126억원에 액트 지분 14.47% 양수해 경영권 확보 ▲우진비앤지(018620)=오에스피 지분 225억원에 양수 ▲스튜디오썸머(008800)=사채 원리금 10억원 미지급 발생 ▲씨엔플러스(115530)=거래소로부터 개선기간 부여받아 ▲제이테크놀로지(035480)=서울 강남구 테헤란로로 본점 이전 ▲리더스 기술투자(019570)·인콘=거래소로부터 시황변동 관련 조회공시 요구받아 ▲테스(095610)=138억원 규모 반도체 제조장비 공급계약 ▲상지카일룸(042940)=전환사채권 62억원에 처분 ▲씨씨에스(066790)=개선기간 종료 ▲제이콘텐트리(036420)=코스피 이전 위해 코스닥 상장폐지 신청 ▲한국테크놀로지(053590)=대우조선해양건설 주식 150억원에 41% 취득, 종속회사 대우조선해양건설 통해 107억원에 냉장·냉동 화물 업체 주식 지분 32.9% 취득 ▲조광ILI(044060)=최대주주 변경 수반 주식양수도 계약 ▲씨엔플러스=최대주주 인스엘이디로 변경 ▲JYP엔터=임원 2명 사임으로 특별관계자 지분 감소 ▲힘스(238490)=OLED 디스플레이 공정 장비 공급 계약 ▲탑엔지니어링(065130)=특허 5건 취득 공시 ▲영우디에스피(143540)=175억원 규모 디스플레이 장비 공급계약 ▲오성첨단소재(052420)=신규설비에 150억원 투자 ▲디에스케이(109740)=81억원 규모 디스플레이 제조장비 공급 계약 ▲와이아이케이(232140)=102억원 규모 반도체 검사장비 공급 계약 ▲에코캡(128540)=시황변동 관련 공시할 중요한 정보 없어 ▲케이엠제약(225430)=공장 신규 시설에 24억원 투자 ▲소프트센(032680)=최대주주 변경 수반 주식양수도 계약 ▲에이에프더블류(312610)=부스바 제조 방법 특허 ▲포티스(141020)=최대주주 변경 수반 주식 담보계약/양사록기자 sarok@sedaily.com[서울경제 바로가기]▶ 텔레그램으로 서울경제 구독하기  | ▶ 네이버TV로 서울경제썸 구독하기▶ 네이버 메인에서 'No. 1 뉴스' 서울경제를 만나보세요저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003634239
2019.10.15.	edaily	[재송]14일 장 마감 후 주요 종목 뉴스	[이데일리 이광수 기자] 다음은 14일 장 마감 후 주요 종목뉴스다.△삼성물산(028260)은 오는 23일 결산실적을 공시할 예정이라고 14일 공시했다.△국민연금공단은 지난 4일 기준 신세계 I&C(035510) 보유 주식 지분이 기존 10.03%에서 9.78%로 0.25%포인트 감소했다고 14일 공시했다.△E1(017940)은 태국에서 SCG CHEMICALS TRADING LTD와 1655억9011만원 규모의 액화석유가스 매매 계약을 체결했다고 14일 공시했다. △SK네트웍스(001740)는 최신원 회장이 자사주 2만5000주를 장내매수했다고 14일 공시했다.△제이콘텐트리(036420)는 코스피 이전 상장을 위해 코스닥 시장에서 상장폐지를 결정했다고 14일 밝혔다.△한국거래소 코스닥시장본부는 씨씨에스(066790)의 개선기간이 14일 종료됐고 개선기간 종료 후 7일, 23일까지 개선계획 이행내역서 등을 제출할 예정이라고 밝혔다.△포티스(141020)는 최대주주 변경을 수반하는 주식담보제공 계약을 체결했다고 14일 밝혔다. 담보권이 실행되면 최대주주 이노그로스의 지분율은 2.83%에서 0%가 된다. △소프트센(032680)은 최대주주인 아이티센이 821만5873주를 250억원에 수피센투자조합에 매도하는 계약을 체결했다고 14일 밝혔다. 수피센투자조합은 25.01%의 지분을 갖게 된다. △한국테크놀로지(053590)는 우즈베키스탄 국영 냉장 철도회사 YO‘LREFTRANS(욜레프트랜스) 주식을 현물출자해 자회사 대우조선해양건설의 유상증자에 참여한다고 14일 공시했다△한국거래소 리더스 기술투자(019570)에 대해 현저한 시황 변동 관련 조회 공시를 요구했다고 14일 밝혔다. △한국거래소는 인콘(083640)에 현저한 시황 변동 관련 조회공시를 요구했다고 14일 밝혔다.△테스(095610)는 삼성(중국) 반도체와 137억9000만원 규모의 반도체 장비를 매각키로 했다고 14일 밝혔다. 최근 매출액의 4.8% 규모다. △상지카일룸(042940)은 60억원 규모의 전환사채권을 처분키로 했다고 14일 밝혔다. 투자금 회수와 수익 창출이 목적이다. △우진비앤지(018620)는 신규 사업 진출에 따른 사업 다각화를 위해 개, 고양이 유기농 사료 제조업체 오에스피 지분을 100% 취득키로 했다고 14일 밝혔다. 취득액은 225억원이다.△스튜디오썸머(008800)는 10억원의 사채 원리금을 지급하지 못했다고 14일 밝혔다. 2016년 10월 13일 발행한 제9회 전환사채 잔액 10억원에 대한 소유권 분쟁 소송으로 상환 대상자를 특정하지 못한 영향이다이광수 (gs88@edaily.co.kr)네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶]꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004491132
2019.10.14.	한경닷컴	[유가증권 기업공시] (14일) 일성건설 등	▲일성건설=312억원 규모의 대구 아파트 신축공사 수주.▲휴켐스=1500억원의 질산 공장 신설 투자.▲E1=SCG케미컬 트레이딩에 1656억원 규모 액화석유가스 매매 계약.▲KR모터스=이기복 대표이사 신규 선임.▲SK네트웍스=최신원 회장이 자사주 2만5000주 장내 매수.▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004223727
2019.10.14.	조선비즈	E1, 1656억 규모 액화석유가스 공급계약 체결	E1(017940)은 태국에서 SCG 케미칼 트레이딩과 1655억9011만원 규모의 액화석유가스(LPG) 공급계약을 체결했다고 14일 공시했다.이는 최근 매출액의 3.58%에 해당한다. 계약기간은 오는 2020년 1월 1일부터 12월 31일까지다.[이재은 기자 jaeeunlee@chosunbiz.com]chosunbiz.com	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000445104
2019.10.14.	한경닷컴	E1 수주공시 - 액화석유가스 매매 계약 1,655.9억원 (매출액대비 3.58%)	10월 14일 E1(017940)은 수주공시를 발표했다.◆E1 수주공시 개요- 액화석유가스 매매 계약 1,655.9억원 (매출액대비 3.58%)E1(017940)은 액화석유가스 매매 계약에 관한 단일판매ㆍ공급계약체결을 14일에 공시했다.계약 상대방은 SCG CHEMICALS TRADING (SINGAPORE) PTE. LTD.이고, 계약금액은 1,655.9억원 규모로 최근 E1 매출액 4.63조 대비 약 3.58% 수준이다. 이번 계약의 기간은 2020년 01월 01일 부터 2020년 12월 31일까지로 약 11개월이다.한편 이번 계약수주는 2019년 10월 14일에 체결된 것으로 보고되었다.차트수주 공시는 향후 기업의 실적에 직접적인 영향을 미치기 때문에 계약의 규모, 계약 기간 등에 대해서 주의 깊게 살펴볼 필요가 있다. 특히 수주 공시가 늘어나는데 주가는 움직이지 않는다면 매수 관점에서 접근해 볼 수도 있다.한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004223657
2019.10.14.	서울경제	E1, 1,656억원 규모 액화석유가스 매매 계약	[서울경제] E1(017940)은 SCG케미칼(SCG CHEMICALS TRADING (SINGAPORE) PTE. LTD.)과 1,656억원으로액화석유가스 매매 계약을 체결했다고 14일 공시했다.계약금액은 E1의 지난해 연결 매출액의 3.58%에 해당한다./양사록기자 sarok@sedaily.com[서울경제 바로가기]▶ 텔레그램으로 서울경제 구독하기  | ▶ 네이버TV로 서울경제썸 구독하기▶ 네이버 메인에서 'No. 1 뉴스' 서울경제를 만나보세요저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003634121
